7.301287193565083271e+02
7.206486375527024393e+02
7.272226811119494414e+02
6.963582829328727257e+02
7.567721034399801283e+02
7.502374379572095222e+02
7.658433231169598230e+02
7.940883861573116747e+02
7.616823664701231564e+02
7.976844012608162302e+02
