4.436459019419003624e+01
4.619547827975305410e+01
4.467034807644612471e+01
4.982248688024040462e+01
4.612443082150414853e+01
4.557159753128291158e+01
4.947837972783283078e+01
5.239950118787496081e+01
4.833542453945989337e+01
4.672932830386621106e+01
