7.523021922847901806e+02
7.535209775331431956e+02
8.213155408157966804e+02
8.374404537525660999e+02
7.752096058817869562e+02
7.719452717276395788e+02
8.232397813587724613e+02
8.508890872123732834e+02
8.626684571549819793e+02
7.919818956892797814e+02
